paper_id,query_seed,title,year,venue,doi,url,authors,problem_claimed,mechanism,hidden_assumptions,fixed_variables,ignored_failures,less_novel,open_questions,relevance_score,bucket,notes,source
49,shared autonomy,The Impacts of Unreliable Autonomy in Human-Robot Collaboration on Shared and Supervisory Control for Remote Manipulation_supp1-3287039.mp4,2023,,10.1109/lra.2023.3287039/mm1,https://doi.org/10.1109/lra.2023.3287039/mm1,Tsung-Chi Lin,,,,,,,,23,,,crossref
442,shared control robot manipulation,Enhancing the LLM-Based Robot Manipulation Through Human-Robot Collaboration_supp1-3415931.mp4,2024,,10.1109/lra.2024.3415931/mm1,https://doi.org/10.1109/lra.2024.3415931/mm1,Yaonan Zhu,,,,,,,,23,,,crossref
809,human-robot shared control,Human-machine shared control method for brain-controlled wheeled robot,2024,2024 International Conference on Intelligent Robotics and Automatic Control (IRAC),10.1109/irac63143.2024.10871913,https://doi.org/10.1109/irac63143.2024.10871913,Duo Han; Xiaoyan Deng; Zhuliang Yu; Zhenghui Gu,,,,,,,,23,,,crossref
804,human-robot shared control,Semantic shared-Task recognition for Human-Robot Interaction,2024,2024 33rd IEEE International Conference on Robot and Human Interactive Communication (ROMAN),10.1109/ro-man60168.2024.10731354,https://doi.org/10.1109/ro-man60168.2024.10731354,Adrien Vigné; Guillaume Sarthou; Aurélie Clodic,,,,,,,,23,,,crossref
789,human-robot shared control,Stochastic-skill-level-based Shared Control for Human Training in Urban Air Mobility Scenario,2024,ACM Transactions on Human-Robot Interaction,10.1145/3603194,https://doi.org/10.1145/3603194,Sooyung Byeon; Joonwon Choi; Yutong Zhang; Inseok Hwang,,,,,,,,23,,,crossref
772,human-robot shared control,Toward Genuine Robot Teammates: Improving Human-Robot Team Performance Beyond Shared Mental Models with Proactivity,2024,Discovering the Frontiers of Human-Robot Interaction,10.1007/978-3-031-66656-8_1,https://doi.org/10.1007/978-3-031-66656-8_1,Gwendolyn Edgar; Ayca Aygun; Matthew McWilliams; Matthias Scheutz,,,,,,,,23,,,crossref
482,shared control robot manipulation,Control Strategy for intelligent Walker Human-Robot Shared Control Based on Dynamic Artificial Potential Field and Model Predictive Control,2025,,10.22541/au.175456849.97435353/v1,https://doi.org/10.22541/au.175456849.97435353/v1,Tian Wang; Yagang Wang; Dandan Zhao; Zhengao Chen; Hongliu Yu; Qiaoling Meng,,,,,,,,23,,,crossref
467,shared control robot manipulation,Human-Robot Shared Control for Osteotomy Procedure_supp1-3549867.mp4,2025,,10.1109/tbme.2025.3549867/mm1,https://doi.org/10.1109/tbme.2025.3549867/mm1,Elisa Iovene,,,,,,,,23,,,crossref
415,shared control robot manipulation,Safe Reinforcement Learning for Human-Robot Shared Control,2025,,10.36227/techrxiv.176231756.64573080/v1,https://doi.org/10.36227/techrxiv.176231756.64573080/v1,Sneha Gupta; Sachin Gupta,,,,,,,,23,,,crossref
794,human-robot shared control,Shaping Opinion Dynamics for Driving Navigation in Shared Human-Robot Spaces,2025,2025 IEEE 64th Conference on Decision and Control (CDC),10.1109/cdc57313.2025.11312121,https://doi.org/10.1109/cdc57313.2025.11312121,Giulia D’Addato; Luigi Palopoli; Daniele Fontanelli,,,,,,,,23,,,crossref
39,shared autonomy,Towards Accessible and Intuitive Shared Autonomy,2025,2025 20th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri61500.2025.10973987,https://doi.org/10.1109/hri61500.2025.10973987,Shalutha Rajapakshe,,,,,,,,23,,,crossref
422,shared control robot manipulation,Physical human-robot collaboration for object co-manipulation based on adaptable compliant control,2026,,10.70675/5f846806zfb7ez460ez9245z58c38173894a,https://doi.org/10.70675/5f846806zfb7ez460ez9245z58c38173894a,; Martin Mujica,,,,,,,,23,,,crossref
175,control authority,6. POWER AND CONTROL: THE AUTHORITY VACUUM,1972,Small Town Teacher,10.4159/harvard.9780674429963.c6,https://doi.org/10.4159/harvard.9780674429963.c6,,,,,,,,,22,,,crossref
191,control authority,CONTENTS,1979,Organization without Authority,10.4159/harvard.9780674433663.toc,https://doi.org/10.4159/harvard.9780674433663.toc,,,,,,,,,22,,,crossref
185,control authority,Frontmatter,1979,Organization without Authority,10.4159/harvard.9780674433663.fm,https://doi.org/10.4159/harvard.9780674433663.fm,,,,,,,,,22,,,crossref
181,control authority,INDEX,1979,Organization without Authority,10.4159/harvard.9780674433663.c6,https://doi.org/10.4159/harvard.9780674433663.c6,,,,,,,,,22,,,crossref
127,control authority,Part one RENOUNCING AUTHORITY,1979,Organization without Authority,10.4159/harvard.9780674433663.c1,https://doi.org/10.4159/harvard.9780674433663.c1,,,,,,,,,22,,,crossref
130,control authority,Part three LIVING WITHOUT AUTHORITY,1979,Organization without Authority,10.4159/harvard.9780674433663.c3,https://doi.org/10.4159/harvard.9780674433663.c3,,,,,,,,,22,,,crossref
128,control authority,Part two ALTERNATIVES TO AUTHORITY,1979,Organization without Authority,10.4159/harvard.9780674433663.c2,https://doi.org/10.4159/harvard.9780674433663.c2,,,,,,,,,22,,,crossref
189,control authority,REFERENCES,1979,Organization without Authority,10.4159/harvard.9780674433663.c5,https://doi.org/10.4159/harvard.9780674433663.c5,,,,,,,,,22,,,crossref
383,teleoperation intent inference,A description of teleoperation systems,1985,Teleoperation and Robotics,10.1007/978-94-011-6103-9_1,https://doi.org/10.1007/978-94-011-6103-9_1,Jean Vertut; Philippe Coiffet,,,,,,,,22,,,crossref
374,teleoperation intent inference,Industrial applications of teleoperation,1985,Teleoperation and Robotics,10.1007/978-94-011-6103-9_11,https://doi.org/10.1007/978-94-011-6103-9_11,Jean Vertut; Philippe Coiffet,,,,,,,,22,,,crossref
375,teleoperation intent inference,Medical applications of teleoperation,1985,Teleoperation and Robotics,10.1007/978-94-011-6103-9_10,https://doi.org/10.1007/978-94-011-6103-9_10,Jean Vertut; Philippe Coiffet,,,,,,,,22,,,crossref
378,teleoperation intent inference,Performance evaluation of teleoperation systems,1985,Teleoperation and Robotics,10.1007/978-94-011-6103-9_4,https://doi.org/10.1007/978-94-011-6103-9_4,Jean Vertut; Philippe Coiffet,,,,,,,,22,,,crossref
382,teleoperation intent inference,Space applications of teleoperation,1985,Teleoperation and Robotics,10.1007/978-94-011-6103-9_9,https://doi.org/10.1007/978-94-011-6103-9_9,Jean Vertut; Philippe Coiffet,,,,,,,,22,,,crossref
438,shared control robot manipulation,Variable Parameters and Concept of Adaptive Robot Control,1989,Applied Control of Manipulation Robots,10.1007/978-3-642-83869-9_6,https://doi.org/10.1007/978-3-642-83869-9_6,Miomir Vukobratović; Dragan Stokić,,,,,,,,22,,,crossref
480,shared control robot manipulation,Control design of robot for compliant manipulation on dynamic environments,1993,IEEE Transactions on Robotics and Automation,10.1109/70.240197,https://doi.org/10.1109/70.240197,Z.-w. Luo; M. Ito,,,,,,,,22,,,crossref
169,control authority,CHAPTER III: Practical Dilemmasin the Exercise of Authority,1994,"Growing in Authority, Relinquishing Control",10.5771/9781566995405-43,https://doi.org/10.5771/9781566995405-43,Celia Allison Hahn,,,,,,,,22,,,crossref
157,control authority,CHAPTER IV: Authority in Different Voices,1994,"Growing in Authority, Relinquishing Control",10.5771/9781566995405-72,https://doi.org/10.5771/9781566995405-72,Celia Allison Hahn,,,,,,,,22,,,crossref
178,control authority,CHAPTER V: The Paradoxical Authority of Laity and Clergy,1994,"Growing in Authority, Relinquishing Control",10.5771/9781566995405-110,https://doi.org/10.5771/9781566995405-110,Celia Allison Hahn,,,,,,,,22,,,crossref
170,control authority,CHAPTER VI: Growing in Authority; Being the Church,1994,"Growing in Authority, Relinquishing Control",10.5771/9781566995405-146,https://doi.org/10.5771/9781566995405-146,Celia Allison Hahn,,,,,,,,22,,,crossref
162,control authority,CHAPfER II: Patterns of Growth in Authority,1994,"Growing in Authority, Relinquishing Control",10.5771/9781566995405-13,https://doi.org/10.5771/9781566995405-13,Celia Allison Hahn,,,,,,,,22,,,crossref
388,teleoperation intent inference,Human Enhancement And Limitation In Teleoperation,1994,Teleoperation and Robotics in Space,10.2514/5.9781600866333.0043.0086,https://doi.org/10.2514/5.9781600866333.0043.0086,,,,,,,,,22,,,crossref
379,teleoperation intent inference,Toward Advanced Teleoperation In Space,1994,Teleoperation and Robotics in Space,10.2514/5.9781600866333.0107.0138,https://doi.org/10.2514/5.9781600866333.0107.0138,,,,,,,,,22,,,crossref
137,control authority,Transmission zeros and high-authority/low-authority control of flexible space structures,1994,"Journal of Guidance, Control, and Dynamics",10.2514/3.21174,https://doi.org/10.2514/3.21174,Trevor Williams,,,,,,,,22,,,crossref
158,control authority,Subject Searching in Two Online Catalogs,1996,Cataloging &amp; Classification Quarterly,10.1300/j104v20n04_05,https://doi.org/10.1300/j104v20n04_05,Adeline Wilkes; Antoinette Nelson,,,,,,,,22,,,crossref
152,control authority,Authority and Control in Modern Industry,1999,,10.4324/9780203435403,https://doi.org/10.4324/9780203435403,,,,,,,,,22,,,crossref
159,control authority,"Authority, control and crisis",1999,Religions of the Ancient Greeks,10.1017/cbo9780511814488.005,https://doi.org/10.1017/cbo9780511814488.005,,,,,,,,,22,,,crossref
